Season,TeamID1,TeamID2,result,win_pct_A_1,win_pct_N_1,win_pct_H_1,win_pct_All_1,win_pct_A_2,win_pct_N_2,win_pct_H_2,win_pct_All_2,Score_A_1,relScore_A_1,Score_N_1,relScore_N_1,Score_H_1,relScore_H_1,Score_All_1,relScore_All_1,Score_A_2,relScore_A_2,Score_N_2,relScore_N_2,Score_H_2,relScore_H_2,Score_All_2,relScore_All_2,FGM_1,FGA_1,FGM3_1,FGA3_1,FTM_1,FTA_1,OR_1,DR_1,Ast_1,TO_1,Stl_1,Blk_1,PF_1,goal_rate_1,3p_goal_rate_1,ft_goal_rate_1,FGM_2,FGA_2,FGM3_2,FGA3_2,FTM_2,FTA_2,OR_2,DR_2,Ast_2,TO_2,Stl_2,Blk_2,PF_2,goal_rate_2,3p_goal_rate_2,ft_goal_rate_2,OrdinalRank_127_128_1,maxRank_127_128_1,RankMax_1,RankMin_1,RankStd_1,RankMean_1,RankTrans_50_51_to_127_128_1,RankTrans_15_16_to_127_128_1,OrdinalRank_127_128_2,maxRank_127_128_2,RankMax_2,RankMin_2,RankStd_2,RankMean_2,RankTrans_50_51_to_127_128_2,RankTrans_15_16_to_127_128_2,OrdinalRank_127_128_diff,year_x,rank_x,pyth_x,adjusto_x,adjusto_rank_x,adjustd_x,adjustd_rank_x,adjustt_x,adjustt_rank_x,luck_x,luck_rank_x,sos_pyth_x,sos_pyth_rank_x,sos_oppo_x,sos_oppo_rank_x,sos_oppd_x,sos_oppd_rank_x,ncsos_pyth_x,ncsos_pyth_rank_x,teamid_x_x,year_y,rank_y,pyth_y,adjusto_y,adjusto_rank_y,adjustd_y,adjustd_rank_y,adjustt_y,adjustt_rank_y,luck_y,luck_rank_y,sos_pyth_y,sos_pyth_rank_y,sos_oppo_y,sos_oppo_rank_y,sos_oppd_y,sos_oppd_rank_y,ncsos_pyth_y,ncsos_pyth_rank_y,teamid_x_y
2014,1332,1458,0,0.5,0.75,0.8333333333333334,0.71875,0.7272727272727273,0.8,0.8235294117647058,0.7878787878787878,79.7,3.3,76.0,2.25,84.33333333333333,11.611111111111109,81.84375,7.84375,70.27272727272727,5.8181818181818175,75.4,8.4,75.11764705882355,11.176470588235292,73.54545454545455,8.969696969696969,27.40625,58.5625,7.78125,19.84375,19.25,25.125,10.78125,23.5,14.4375,11.65625,7.9375,3.375,21.25,0.4725974463220465,0.4009825667055254,0.7692824218276244,24.21212121212121,52.87878787878788,7.757575757575758,20.78787878787879,17.363636363636363,23.33333333333333,8.787878787878787,24.393939393939394,12.12121212121212,8.06060606060606,5.0,3.515151515151515,14.93939393939394,0.4573732675447318,0.37588281318834604,0.7280996272935121,0.06552706552706553,351.0,46.0,23.0,6.702843021820173,35.111111111111114,-0.002849002849002857,-0.039886039886039885,0.031339031339031334,351.0,17.0,4.0,3.103866448174692,10.888888888888891,0.0028490028490028504,-0.0028490028490028504,0.034188034188034185,2014,28,19.02,118.9,8,99.9,79,67.5,50,-0.037000000000000005,262,7.39,50,109.1,37,101.8,62,-1.18,197,1332.0,2014,5,25.89,122.0,4,96.1,35,62.4,286,0.019,133,11.44,3,110.2,13,98.8,2,3.33,68,1458.0
2014,1211,1112,0,0.6363636363636364,0.7142857142857143,1.0,0.8181818181818182,0.7272727272727273,0.8,1.0,0.8823529411764706,69.45454545454545,5.636363636363638,74.57142857142857,4.714285714285714,81.06666666666666,18.466666666666665,75.81818181818181,11.272727272727273,69.36363636363636,5.636363636363638,68.6,11.6,76.55555555555556,21.5,73.05882352941177,14.911764705882351,26.63636363636364,54.33333333333334,6.878787878787879,17.757575757575758,15.666666666666664,22.060606060606066,9.636363636363637,26.24242424242424,14.484848484848484,11.242424242424242,6.696969696969697,3.9090909090909087,18.09090909090909,0.4906993306018874,0.3802016794078607,0.7002262987128288,26.235294117647058,56.0,5.294117647058823,14.852941176470587,15.294117647058822,23.35294117647059,12.588235294117649,26.294117647058826,15.088235294117649,10.441176470588236,5.882352941176472,4.235294117647058,16.441176470588232,0.4692637712984722,0.3483325462655275,0.6604173584341009,0.07977207977207977,351.0,38.0,15.0,6.070393167053876,23.444444444444446,0.0028490028490028435,0.02279202279202279,0.019943019943019943,351.0,33.0,4.0,9.412132345760847,16.333333333333332,-0.019943019943019943,-0.06552706552706553,0.05982905982905984,2014,24,20.14,114.0,35,93.8,18,65.0,154,0.016,146,5.05,83,109.0,42,103.9,110,2.2,100,1211.0,2014,2,30.11,116.5,20,86.4,1,62.8,272,0.014,151,9.3,17,109.9,20,100.6,18,1.62,113,1112.0
2014,1166,1124,0,0.6363636363636364,0.5,1.0,0.7878787878787878,0.4444444444444444,0.75,0.75,0.6666666666666666,75.9090909090909,5.909090909090909,74.83333333333333,6.333333333333332,83.8125,18.5625,79.54545454545455,12.12121212121212,76.0,-0.2222222222222222,72.25,4.0,73.3125,9.25,73.78787878787878,5.393939393939394,27.484848484848484,55.09090909090909,10.363636363636363,24.60606060606061,14.212121212121213,18.90909090909091,8.454545454545455,25.90909090909091,17.727272727272727,9.93939393939394,4.090909090909091,1.393939393939394,17.636363636363637,0.5007190538213802,0.4247791770672699,0.7623120080744714,25.0,55.78787878787879,7.393939393939394,19.24242424242424,16.393939393939394,24.363636363636363,14.181818181818182,24.060606060606066,14.515151515151516,11.787878787878787,5.090909090909091,5.666666666666668,17.545454545454547,0.4506676625285946,0.3836926299215612,0.6684840294425948,0.02564102564102564,351.0,22.0,4.0,6.002450479987807,12.5,-0.017094017094017096,-0.02564102564102564,0.06837606837606837,351.0,51.0,8.0,9.950202809375918,23.777777777777782,0.011396011396011402,0.025641025641025647,-0.042735042735042736,2014,17,21.72,124.2,2,102.5,124,63.6,237,0.024,128,7.5,48,108.5,58,101.0,35,1.31,122,1166.0,2014,26,19.39,118.9,10,99.5,70,61.3,319,0.012,157,10.31,7,111.0,3,100.6,20,-0.36,171,1124.0
2014,1314,1235,0,0.5454545454545454,0.6666666666666666,0.8333333333333334,0.71875,0.4,1.0,0.9375,0.7878787878787878,69.9090909090909,0.0,83.33333333333333,4.666666666666667,79.05555555555556,12.111111111111109,76.3125,7.25,78.2,-4.6,83.14285714285714,10.571428571428571,85.6875,16.75,82.87878787878788,8.969696969696969,27.71875,59.875,4.1875,12.46875,16.6875,26.6875,14.0625,25.6875,15.5625,12.03125,7.3125,4.78125,20.3125,0.4654242474872166,0.3314275201707477,0.6158324941893234,29.272727272727273,62.09090909090909,8.303030303030303,23.66666666666667,16.03030303030303,23.09090909090909,10.212121212121213,28.57575757575757,18.545454545454547,10.545454545454543,6.03030303030303,2.9393939393939394,17.424242424242426,0.472807294580385,0.35019578324561784,0.6861143761298473,0.04558404558404559,351.0,31.0,11.0,6.138116208433603,20.5,-0.0028490028490028435,-0.031339031339031334,0.08831908831908833,351.0,35.0,12.0,6.887755546663096,21.83333333333333,0.054131054131054124,0.005698005698005701,-0.04273504273504273,2014,29,18.44,112.6,48,94.2,20,69.2,18,0.0,186,8.83,23,110.5,9,101.6,60,1.31,121,1314.0,2014,20,21.07,118.9,9,97.8,55,70.2,12,0.064,42,10.77,4,111.1,2,100.4,12,1.44,117,1235.0
2014,1455,1246,0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,0.8888888888888888,0.7058823529411765,75.75,12.416666666666664,79.0,18.4,73.0625,16.0,74.93939393939394,15.06060606060606,74.8,1.0,71.66666666666667,5.666666666666668,77.94444444444444,15.055555555555555,75.91176470588233,9.264705882352944,24.72727272727273,54.09090909090909,6.848484848484849,19.727272727272727,18.63636363636364,25.57575757575757,11.87878787878788,26.72727272727273,13.363636363636365,10.454545454545457,6.848484848484849,5.121212121212121,16.90909090909091,0.4594695883361694,0.34780851797299905,0.7311594849150055,25.176470588235286,55.79411764705882,5.088235294117646,15.647058823529413,20.47058823529412,30.0,14.647058823529413,26.5,11.5,12.205882352941178,4.764705882352942,6.235294117647059,19.0,0.4530572081160786,0.3345043538029789,0.681186603065651,0.037037037037037035,351.0,21.0,6.0,5.493906309352912,12.777777777777779,0.01424501424501424,0.017094017094017092,0.09971509971509973,351.0,49.0,14.0,8.841561096004432,24.944444444444446,0.025641025641025647,0.008547008547008544,-0.06267806267806267,2014,6,25.36,117.8,17,92.4,11,63.5,243,-0.009000000000000001,205,1.04,125,105.8,119,104.8,144,2.89,79,1455.0,2014,13,22.55,118.3,14,95.8,32,64.0,217,-0.025,240,10.73,5,110.5,7,99.8,6,4.19,60,1246.0
2014,1242,1390,0,0.4545454545454545,0.7142857142857143,0.9333333333333332,0.7272727272727273,0.5454545454545454,0.5,0.75,0.6363636363636364,75.0909090909091,1.5454545454545454,78.14285714285714,4.714285714285714,83.6,16.8,79.60606060606061,9.151515151515152,69.54545454545455,-0.9090909090909092,71.66666666666667,-1.1666666666666667,76.9375,11.125,73.51515151515152,4.878787878787879,27.393939393939394,55.33333333333334,5.575757575757576,16.151515151515152,19.24242424242424,27.060606060606066,11.787878787878787,26.33333333333333,15.12121212121212,13.181818181818182,5.848484848484849,5.666666666666668,21.09090909090909,0.4963983869408376,0.34798060090785776,0.7115747794173933,25.272727272727273,54.42424242424242,5.909090909090909,15.93939393939394,17.060606060606062,24.272727272727273,9.666666666666666,25.181818181818183,11.787878787878787,11.242424242424242,5.090909090909091,4.242424242424242,18.060606060606066,0.4687588621391379,0.3716566303506001,0.6916574430610684,0.022792022792022797,351.0,62.0,6.0,14.705830065266516,22.444444444444446,-0.031339031339031334,-0.10826210826210826,0.11396011396011395,351.0,40.0,24.0,4.055577938876364,32.72222222222222,0.028490028490028487,0.017094017094017103,-0.09116809116809116,2014,7,24.6,119.3,6,94.7,22,66.6,83,-0.051,295,12.13,1,112.2,1,100.0,7,9.47,11,1242.0,2014,34,16.06,112.4,54,96.4,40,65.3,147,0.016,144,9.42,14,110.2,17,100.7,25,2.34,97,1390.0
2014,1273,1397,0,0.5625,-1.0,0.9333333333333332,0.7419354838709677,0.3636363636363637,0.6,0.8125,0.625,78.25,3.5625,0.0,0.0,76.06666666666666,16.333333333333332,77.19354838709677,9.741935483870966,66.0909090909091,1.0,64.8,6.8,75.3125,15.4375,70.5,9.125,26.64516129032258,57.12903225806453,8.258064516129032,21.258064516129032,15.64516129032258,21.29032258064516,10.967741935483868,25.451612903225808,15.838709677419354,12.193548387096774,6.193548387096773,4.193548387096774,19.096774193548384,0.4714178906574715,0.3840457062677297,0.7282601952778223,24.40625,55.15625,5.5625,16.875,16.125,22.78125,13.71875,25.03125,12.09375,10.875,5.1875,4.71875,17.1875,0.4453271099713574,0.3339057799171353,0.7020369265230522,0.28205128205128205,351.0,108.0,62.0,10.164657467810146,85.44444444444444,0.037037037037037035,0.014245014245014231,0.039886039886039885,351.0,44.0,14.0,7.178398969457319,32.333333333333336,-0.07407407407407407,-0.07407407407407407,0.24216524216524216,2014,87,8.34,110.8,75,102.4,119,63.6,233,0.022,130,-4.44,248,103.6,216,108.0,279,4.65,56,1273.0,2014,10,23.69,117.9,15,94.2,19,61.6,313,-0.099,341,8.12,36,108.9,46,100.8,29,1.46,115,1397.0
2014,1372,1417,0,0.875,1.0,1.0,0.935483870967742,0.5,0.8333333333333334,0.8888888888888888,0.7647058823529411,73.375,11.25,76.5,13.0,78.76923076923076,14.692307692307693,75.83870967741936,12.806451612903226,73.5,0.9,84.0,11.333333333333336,85.72222222222223,16.61111111111111,81.82352941176471,11.058823529411764,26.225806451612907,56.838709677419345,7.161290322580645,20.354838709677423,16.225806451612904,22.806451612903228,13.0,20.61290322580645,16.419354838709676,10.967741935483868,7.03225806451613,3.161290322580645,20.90322580645161,0.4622521351277904,0.3555508755907594,0.7097833853320882,29.058823529411764,59.29411764705882,6.382352941176472,16.323529411764707,17.323529411764707,23.117647058823533,10.088235294117649,25.558823529411764,17.205882352941178,10.529411764705884,9.382352941176473,2.8823529411764706,17.735294117647058,0.4916340036040057,0.3976026266418055,0.7439784919074297,0.3418803418803419,351.0,191.0,111.0,26.18036983516242,139.33333333333334,-0.03133903133903132,-0.1566951566951567,0.08262108262108261,351.0,51.0,16.0,9.634496842687986,29.0,-0.028490028490028487,-0.019943019943019943,0.2592592592592593,2014,70,10.83,112.3,58,101.5,105,61.2,323,0.073,33,-7.12,309,102.0,298,109.2,316,-4.19,286,1372.0,2014,14,22.53,118.7,11,96.1,37,68.4,33,-0.019,224,7.63,43,109.1,39,101.5,58,-3.26,262,1417.0
2014,1272,1438,0,0.5,0.75,0.8235294117647058,0.7096774193548387,0.6363636363636364,1.0,0.8823529411764706,0.8235294117647058,75.8,-1.7,77.75,9.25,77.23529411764707,11.0,76.83870967741936,6.67741935483871,63.27272727272727,3.727272727272727,69.33333333333333,10.166666666666666,66.47058823529412,15.294117647058822,65.94117647058823,10.647058823529411,28.032258064516128,59.032258064516135,5.387096774193548,16.06451612903226,15.387096774193546,23.580645161290327,12.67741935483871,24.70967741935484,17.0,13.387096774193546,8.64516129032258,4.774193548387096,18.032258064516128,0.4743051861231855,0.3415109183631843,0.6650514509731278,23.058823529411764,50.970588235294116,5.5,15.088235294117649,14.323529411764708,21.588235294117645,10.911764705882351,24.64705882352941,13.088235294117649,10.205882352941176,5.323529411764706,3.9705882352941178,16.058823529411768,0.4533953399327645,0.3652584972279948,0.6625156117907836,0.09401709401709403,351.0,49.0,22.0,7.380419245225445,34.666666666666664,-0.008547008547008544,-0.034188034188034185,0.017094017094017096,351.0,36.0,3.0,9.880495079019873,20.722222222222218,-0.07407407407407407,-0.06267806267806267,0.07692307692307693,2014,36,15.22,112.4,56,97.1,50,67.5,53,0.048,73,7.25,54,108.3,63,101.1,39,0.02,160,1272.0,2014,4,26.46,114.8,27,88.3,4,59.5,345,0.012,154,8.67,28,109.4,31,100.8,27,1.57,114,1438.0
2014,1361,1112,0,0.8333333333333334,0.8,0.9285714285714286,0.8709677419354839,0.7272727272727273,0.8,1.0,0.8823529411764706,67.66666666666667,5.5,71.2,12.4,67.92857142857143,14.142857142857142,68.35483870967742,10.516129032258064,69.36363636363636,5.636363636363638,68.6,11.6,76.55555555555556,21.5,73.05882352941177,14.911764705882351,23.548387096774192,55.387096774193544,4.741935483870968,13.967741935483868,16.516129032258064,24.87096774193548,12.903225806451614,23.903225806451612,9.35483870967742,9.774193548387096,7.451612903225807,4.967741935483871,16.64516129032258,0.4288602655992762,0.33679654645024665,0.6409221931835847,26.235294117647058,56.0,5.294117647058823,14.852941176470587,15.294117647058822,23.35294117647059,12.588235294117649,26.294117647058826,15.088235294117649,10.441176470588236,5.882352941176472,4.235294117647058,16.441176470588232,0.4692637712984722,0.3483325462655275,0.6604173584341009,0.10826210826210826,351.0,72.0,37.0,10.86278049120022,50.0,-0.028490028490028508,-0.09686609686609686,0.019943019943019943,351.0,33.0,4.0,9.412132345760847,16.333333333333332,-0.019943019943019943,-0.06552706552706553,0.08831908831908833,2014,23,20.38,110.4,86,90.0,7,62.3,294,0.067,37,5.18,79,108.0,68,102.8,96,2.71,86,1361.0,2014,2,30.11,116.5,20,86.4,1,62.8,272,0.014,151,9.3,17,109.9,20,100.6,18,1.62,113,1112.0
2014,1390,1173,0,0.5454545454545454,0.5,0.75,0.6363636363636364,0.6363636363636364,0.6,0.7647058823529411,0.696969696969697,69.54545454545455,-0.9090909090909092,71.66666666666667,-1.1666666666666667,76.9375,11.125,73.51515151515152,4.878787878787879,72.54545454545455,0.0,77.2,6.4,72.82352941176471,9.294117647058824,73.39393939393939,5.757575757575758,25.272727272727273,54.42424242424242,5.909090909090909,15.93939393939394,17.060606060606062,24.272727272727273,9.666666666666666,25.181818181818183,11.787878787878787,11.242424242424242,5.090909090909091,4.242424242424242,18.060606060606066,0.4687588621391379,0.3716566303506001,0.6916574430610684,25.66666666666667,55.06060606060606,6.575757575757576,17.393939393939394,15.484848484848484,22.72727272727273,11.636363636363635,23.66666666666667,13.06060606060606,12.0,5.8181818181818175,2.606060606060606,20.060606060606066,0.4683402335634045,0.3824331156789031,0.6797127946261774,0.11396011396011395,351.0,40.0,24.0,4.055577938876364,32.72222222222222,0.028490028490028487,0.017094017094017103,0.1623931623931624,351.0,69.0,38.0,8.676465049294784,52.88888888888889,0.017094017094017092,0.008547008547008544,-0.04843304843304844,2014,34,16.06,112.4,54,96.4,40,65.3,147,0.016,144,9.42,14,110.2,17,100.7,25,2.34,97,1390.0,2014,42,14.25,113.8,37,99.6,72,63.8,223,0.038,93,6.25,63,107.7,79,101.4,51,-0.57,178,1173.0
2014,1417,1196,0,0.5,0.8333333333333334,0.8888888888888888,0.7647058823529411,0.8333333333333334,1.0,1.0,0.9411764705882352,73.5,0.9,84.0,11.333333333333336,85.72222222222223,16.61111111111111,81.82352941176471,11.058823529411764,68.75,8.083333333333334,66.4,10.0,73.41176470588233,16.941176470588232,70.73529411764707,12.794117647058822,29.058823529411764,59.29411764705882,6.382352941176472,16.323529411764707,17.323529411764707,23.117647058823533,10.088235294117649,25.558823529411764,17.205882352941178,10.529411764705884,9.382352941176473,2.8823529411764706,17.735294117647058,0.4916340036040057,0.3976026266418055,0.7439784919074297,24.382352941176467,52.764705882352935,6.852941176470589,18.61764705882353,15.117647058823529,22.882352941176467,11.676470588235292,24.0,13.352941176470587,11.323529411764708,7.205882352941178,2.8529411764705883,16.205882352941178,0.4650927369112481,0.36788203584634016,0.6487244738449297,0.08262108262108261,351.0,51.0,16.0,9.634496842687986,29.0,-0.028490028490028487,-0.019943019943019943,0.011396011396011395,351.0,24.0,4.0,5.68020297897469,14.166666666666664,-0.034188034188034185,-0.05413105413105413,0.07122507122507121,2014,14,22.53,118.7,11,96.1,37,68.4,33,-0.019,224,7.63,43,109.1,39,101.5,58,-3.26,262,1417.0,2014,3,28.57,116.5,19,88.0,3,61.3,318,0.053,68,9.02,22,109.4,32,100.4,14,2.39,94,1196.0
2014,1124,1458,0,0.4444444444444444,0.75,0.75,0.6666666666666666,0.7272727272727273,0.8,0.8235294117647058,0.7878787878787878,76.0,-0.2222222222222222,72.25,4.0,73.3125,9.25,73.78787878787878,5.393939393939394,70.27272727272727,5.8181818181818175,75.4,8.4,75.11764705882355,11.176470588235292,73.54545454545455,8.969696969696969,25.0,55.78787878787879,7.393939393939394,19.24242424242424,16.393939393939394,24.363636363636363,14.181818181818182,24.060606060606066,14.515151515151516,11.787878787878787,5.090909090909091,5.666666666666668,17.545454545454547,0.4506676625285946,0.3836926299215612,0.6684840294425948,24.21212121212121,52.87878787878788,7.757575757575758,20.78787878787879,17.363636363636363,23.33333333333333,8.787878787878787,24.393939393939394,12.12121212121212,8.06060606060606,5.0,3.515151515151515,14.93939393939394,0.4573732675447318,0.37588281318834604,0.7280996272935121,0.06837606837606837,351.0,51.0,8.0,9.950202809375918,23.777777777777782,0.011396011396011402,0.025641025641025647,0.031339031339031334,351.0,17.0,4.0,3.103866448174692,10.888888888888891,0.0028490028490028504,-0.0028490028490028504,0.037037037037037035,2014,26,19.39,118.9,10,99.5,70,61.3,319,0.012,157,10.31,7,111.0,3,100.6,20,-0.36,171,1124.0,2014,5,25.89,122.0,4,96.1,35,62.4,286,0.019,133,11.44,3,110.2,13,98.8,2,3.33,68,1458.0
2014,1235,1163,0,0.4,1.0,0.9375,0.7878787878787878,0.6363636363636364,0.8333333333333334,0.8235294117647058,0.7647058823529411,78.2,-4.6,83.14285714285714,10.571428571428571,85.6875,16.75,82.87878787878788,8.969696969696969,69.54545454545455,3.5454545454545454,68.33333333333333,2.1666666666666665,74.58823529411767,14.411764705882351,71.8529411764706,8.735294117647058,29.272727272727273,62.09090909090909,8.303030303030303,23.66666666666667,16.03030303030303,23.09090909090909,10.212121212121213,28.57575757575757,18.545454545454547,10.545454545454543,6.03030303030303,2.9393939393939394,17.424242424242426,0.472807294580385,0.35019578324561784,0.6861143761298473,24.382352941176467,54.38235294117647,7.117647058823528,18.38235294117647,15.970588235294118,21.0,10.088235294117649,25.294117647058826,12.588235294117649,11.676470588235292,6.970588235294117,6.205882352941178,18.264705882352946,0.4471606850863827,0.3819819348993669,0.7504775917156146,0.08831908831908833,351.0,35.0,12.0,6.887755546663096,21.83333333333333,0.054131054131054124,0.005698005698005701,0.059829059829059825,351.0,34.0,8.0,6.83608266069032,17.444444444444443,0.008547008547008551,0.037037037037037035,0.02849002849002848,2014,20,21.07,118.9,9,97.8,55,70.2,12,0.064,42,10.77,4,111.1,2,100.4,12,1.44,117,1235.0,2014,15,22.13,113.6,39,91.5,10,63.2,254,0.08,23,9.43,13,109.7,24,100.3,11,0.91,134,1163.0
2014,1257,1246,0,0.8181818181818182,0.8,0.8888888888888888,0.8529411764705882,0.5,0.5,0.8888888888888888,0.7058823529411765,77.54545454545455,13.818181818181818,82.4,21.0,84.83333333333333,25.66666666666667,82.11764705882355,21.147058823529417,74.8,1.0,71.66666666666667,5.666666666666668,77.94444444444444,15.055555555555555,75.91176470588233,9.264705882352944,28.911764705882355,61.029411764705884,8.058823529411764,21.705882352941174,16.235294117647058,24.64705882352941,13.705882352941178,24.176470588235286,15.676470588235292,10.294117647058824,10.117647058823527,4.617647058823528,19.5,0.4741068213935581,0.3567018063044952,0.6495806531276997,25.176470588235286,55.79411764705882,5.088235294117646,15.647058823529413,20.47058823529412,30.0,14.647058823529413,26.5,11.5,12.205882352941178,4.764705882352942,6.235294117647059,19.0,0.4530572081160786,0.3345043538029789,0.681186603065651,0.0028490028490028487,351.0,3.0,1.0,0.5483188805533161,1.2222222222222223,0.0,0.0,0.09971509971509973,351.0,49.0,14.0,8.841561096004432,24.944444444444446,0.025641025641025647,0.008547008547008544,-0.09686609686609687,2014,1,30.41,118.9,7,88.5,5,67.2,60,-0.045,278,4.31,95,107.0,100,102.7,93,-4.65,295,1257.0,2014,13,22.55,118.3,14,95.8,32,64.0,217,-0.025,240,10.73,5,110.5,7,99.8,6,4.19,60,1246.0
2014,1397,1276,0,0.3636363636363637,0.6,0.8125,0.625,0.6363636363636364,0.7142857142857143,0.8666666666666667,0.7575757575757576,66.0909090909091,1.0,64.8,6.8,75.3125,15.4375,70.5,9.125,70.9090909090909,1.0909090909090908,69.57142857142857,2.4285714285714284,79.2,17.933333333333334,74.39393939393939,9.030303030303033,24.40625,55.15625,5.5625,16.875,16.125,22.78125,13.71875,25.03125,12.09375,10.875,5.1875,4.71875,17.1875,0.4453271099713574,0.3339057799171353,0.7020369265230522,25.60606060606061,53.81818181818182,8.484848484848484,21.545454545454547,14.696969696969695,19.303030303030305,8.848484848484848,22.939393939393934,14.212121212121213,9.393939393939394,5.121212121212121,2.515151515151515,14.545454545454545,0.477370376630085,0.3934281269137891,0.7544290017411647,0.039886039886039885,351.0,44.0,14.0,7.178398969457319,32.333333333333336,-0.07407407407407407,-0.07407407407407407,0.008547008547008548,351.0,9.0,3.0,1.7868437137915392,5.388888888888888,-0.0028490028490028487,0.0,0.031339031339031334,2014,10,23.69,117.9,15,94.2,19,61.6,313,-0.099,341,8.12,36,108.9,46,100.8,29,1.46,115,1397.0,2014,12,23.44,123.9,3,100.5,89,61.0,330,0.047,76,11.65,2,110.3,12,98.6,1,0.62,142,1276.0
2014,1438,1277,0,0.6363636363636364,1.0,0.8823529411764706,0.8235294117647058,0.7,0.875,0.75,0.7647058823529411,63.27272727272727,3.727272727272727,69.33333333333333,10.166666666666666,66.47058823529412,15.294117647058822,65.94117647058823,10.647058823529411,73.6,8.1,75.875,9.0,77.4375,13.0,75.94117647058823,10.617647058823527,23.058823529411764,50.970588235294116,5.5,15.088235294117649,14.323529411764708,21.588235294117645,10.911764705882351,24.64705882352941,13.088235294117649,10.205882352941176,5.323529411764706,3.9705882352941178,16.058823529411768,0.4533953399327645,0.3652584972279948,0.6625156117907836,27.264705882352942,57.441176470588225,8.058823529411764,20.58823529411765,13.352941176470587,19.264705882352946,11.058823529411764,26.0,17.0,11.441176470588234,6.941176470588236,4.823529411764706,18.88235294117647,0.4740539252397456,0.3817978995402007,0.6943031553670109,0.017094017094017096,351.0,36.0,3.0,9.880495079019873,20.722222222222218,-0.07407407407407407,-0.06267806267806267,0.028490028490028487,351.0,13.0,1.0,3.568196483349936,5.4444444444444455,0.014245014245014244,0.017094017094017096,-0.011396011396011395,2014,4,26.46,114.8,27,88.3,4,59.5,345,0.012,154,8.67,28,109.4,31,100.8,27,1.57,114,1438.0,2014,9,23.92,118.6,13,94.7,21,64.4,188,-0.003,192,10.44,6,110.2,15,99.7,5,0.57,144,1277.0
2014,1173,1196,0,0.6363636363636364,0.6,0.7647058823529411,0.696969696969697,0.8333333333333334,1.0,1.0,0.9411764705882352,72.54545454545455,0.0,77.2,6.4,72.82352941176471,9.294117647058824,73.39393939393939,5.757575757575758,68.75,8.083333333333334,66.4,10.0,73.41176470588233,16.941176470588232,70.73529411764707,12.794117647058822,25.66666666666667,55.06060606060606,6.575757575757576,17.393939393939394,15.484848484848484,22.72727272727273,11.636363636363635,23.66666666666667,13.06060606060606,12.0,5.8181818181818175,2.606060606060606,20.060606060606066,0.4683402335634045,0.3824331156789031,0.6797127946261774,24.382352941176467,52.764705882352935,6.852941176470589,18.61764705882353,15.117647058823529,22.882352941176467,11.676470588235292,24.0,13.352941176470587,11.323529411764708,7.205882352941178,2.8529411764705883,16.205882352941178,0.4650927369112481,0.36788203584634016,0.6487244738449297,0.1623931623931624,351.0,69.0,38.0,8.676465049294784,52.88888888888889,0.017094017094017092,0.008547008547008544,0.011396011396011395,351.0,24.0,4.0,5.68020297897469,14.166666666666664,-0.034188034188034185,-0.05413105413105413,0.150997150997151,2014,42,14.25,113.8,37,99.6,72,63.8,223,0.038,93,6.25,63,107.7,79,101.4,51,-0.57,178,1173.0,2014,3,28.57,116.5,19,88.0,3,61.3,318,0.053,68,9.02,22,109.4,32,100.4,14,2.39,94,1196.0
2014,1112,1458,0,0.7272727272727273,0.8,1.0,0.8823529411764706,0.7272727272727273,0.8,0.8235294117647058,0.7878787878787878,69.36363636363636,5.636363636363638,68.6,11.6,76.55555555555556,21.5,73.05882352941177,14.911764705882351,70.27272727272727,5.8181818181818175,75.4,8.4,75.11764705882355,11.176470588235292,73.54545454545455,8.969696969696969,26.235294117647058,56.0,5.294117647058823,14.852941176470587,15.294117647058822,23.35294117647059,12.588235294117649,26.294117647058826,15.088235294117649,10.441176470588236,5.882352941176472,4.235294117647058,16.441176470588232,0.4692637712984722,0.3483325462655275,0.6604173584341009,24.21212121212121,52.87878787878788,7.757575757575758,20.78787878787879,17.363636363636363,23.33333333333333,8.787878787878787,24.393939393939394,12.12121212121212,8.06060606060606,5.0,3.515151515151515,14.93939393939394,0.4573732675447318,0.37588281318834604,0.7280996272935121,0.019943019943019943,351.0,33.0,4.0,9.412132345760847,16.333333333333332,-0.019943019943019943,-0.06552706552706553,0.031339031339031334,351.0,17.0,4.0,3.103866448174692,10.888888888888891,0.0028490028490028504,-0.0028490028490028504,-0.011396011396011398,2014,2,30.11,116.5,20,86.4,1,62.8,272,0.014,151,9.3,17,109.9,20,100.6,18,1.62,113,1112.0,2014,5,25.89,122.0,4,96.1,35,62.4,286,0.019,133,11.44,3,110.2,13,98.8,2,3.33,68,1458.0
